Dataset,num_of_folds,Features,Targets Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,DA_FP_radius_3_nbits_512,calc_PCE_percent,0.6790527738903765,0.08071096274127473,0.4349445652244877,0.10692899910245125,2.259841091261739,0.2175883324873131,1.7293002455951687,0.14878292120734424,5
