,0,0,0,0,0
HOMO_D (eV),0.10274650858708911,0.131342166583856,0.06924809991922914,0.1282910965359289,0.08778996347793823
LUMO_D (eV),0.020464782543304777,0.03279896443425714,0.018794905634913445,0.021108457637963852,0.03257830506626871
HOMO_A (eV),0.03957259622807316,0.03399689393374821,0.03461364955206026,0.022894075074043018,0.040007311385023406
LUMO_A (eV),0.20256302991925332,0.18384019058366596,0.21780244221681494,0.2266048448659314,0.19146232172233266
