Datatype,R_mean,R_std,RMSE_mean,RMSE_std,num_of_data
SMILES,0.6704710480527978,0.12199365178295563,3.476526540737571,0.36124051897141024,555
BigSMILES,0.6785148811731748,0.10387897645742476,3.460061591938442,0.30204000074778353,555
SELFIES,0.6691654092339083,0.10892662374870868,3.4777249498290232,0.32616179422699454,555
AUG_SMILES,0.5171744199012156,0.10147615840067069,4.039183650136735,0.3669114955602399,555
BRICS,0.6784091689338613,0.05590016512233336,3.4518248306185564,0.36954722972149623,555
MANUAL,0.7304905905205639,0.12182731035275224,3.1526698649301763,0.476043142701774,555
AUG_MANUAL,0.6898307803471586,0.1268697562465666,3.407176155228247,0.4848165797448122,555
FINGERPRINT,0.7905976916084838,0.061251009942600604,2.8585095386284065,0.3885141812389679,555
