Datatype,R_mean,R_std,RMSE_mean,RMSE_std,num_of_data
SMILES,0.1916570333538538,0.0060637691168857755,0.10976909457570747,0.0023341829477886503,77
BigSMILES,0.21315304767406323,0.0008842123184983341,0.10948542903751844,0.0010881235438627013,77
SELFIES,0.2950396941986586,0.11143665738557043,0.10531884691090201,0.002249789099248105,77
AUG_SMILES,-0.03114470065076004,0.055802373807546574,0.12881505819110295,0.0017435689093422135,77
BRICS,0.12314461023746787,0.03575227004398449,0.11239741267495929,0.002094578720132627,77
MANUAL,0.46157619545818207,0.02468077485739359,0.09862674927303072,0.0022656911868941393,77
AUG_MANUAL,0.068176553463763,0.01338365186088359,0.12146539874436951,0.002010330541189355,77
FINGERPRINT,0.46790407352887237,0.03129556888801627,0.09962417844715868,0.002434434986430277,77
