Datatype,R_mean,R_std,RMSE_mean,RMSE_std,num_of_data
SMILES,0.6350040990934696,0.05177376437928079,0.14646013101018035,0.015035172508013703,456
BigSMILES,0.646633401794333,0.054803545295174116,0.14502584697030352,0.015156917538454823,456
SELFIES,0.6386396508510215,0.03615809367933321,0.14603208649265395,0.01318685674608403,456
AUG_SMILES,0.6020837523756424,0.03146886383528924,0.09273070767608578,0.005325835000649104,456
BRICS,0.6912965389468827,0.027634391085460393,0.13697600802784024,0.009452994319822812,456
MANUAL,0.7137970645918007,0.037905242508888576,0.13202789961510442,0.01367572888809815,456
AUG_MANUAL,0.6468684924102728,0.05122653651327645,0.14665243253006918,0.01305883317146687,456
FINGERPRINT,0.7300895538815212,0.03781191555853485,0.1296998958458826,0.012144870914016849,456
