Datatype,R_mean,R_std,RMSE_mean,RMSE_std,num_of_data
SMILES,0.31305520532790715,0.08755191208947918,9.673599445465037,1.8094177447878395,456
BigSMILES,0.3246337989224139,0.0966584538387392,9.610208083833731,1.7942112059368265,456
SELFIES,0.36321473851433395,0.09490438014118735,9.423295497811658,1.514219896993789,456
AUG_SMILES,0.31270002942053154,0.10236433739011727,9.992959277844983,1.3435830336662509,456
BRICS,0.503009261806216,0.08894749802115917,8.744945570975343,1.4133993001268852,456
MANUAL,0.4690709629692698,0.10827790014968595,9.050422380699956,1.4758402155476278,456
AUG_MANUAL,0.3342410214216426,0.09155724108967817,10.127909023214173,1.3206904675485929,456
FINGERPRINT,0.552644706218308,0.05839529323763155,8.514515187639422,1.3226841547075712,456
