Datatype,R_mean,R_std,RMSE_mean,RMSE_std,num_of_data
SMILES,0.43889927552008806,0.11163939352401507,9.216074157517268,1.32538909970439,555
BigSMILES,0.4312981948131996,0.11036559288044157,9.241755113121675,1.2971573979209101,555
SELFIES,0.45566467780923814,0.12534346398377524,9.107901921324883,1.307736631410599,555
AUG_SMILES,0.3317692549167669,0.1803053736575264,9.593707775761578,1.232249265050072,555
BRICS,0.5215744763368291,0.1240807742796888,8.767479379640744,0.909030245303001,555
MANUAL,0.5629314369234275,0.10580193484214612,8.370861494363265,1.1475233314194033,555
AUG_MANUAL,0.5292169639137396,0.12760765491484855,8.666381286382602,1.2294102631395554,555
FINGERPRINT,0.5981020599254305,0.10473825420121563,8.081204480594936,1.1485841429218493,555
