Dataset,num_of_folds,Features,Targets Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,mordred,calc_PCE_percent,0.5747726374691954,0.07004703619098267,0.10701564498587834,0.20678609830047842,2.833684726383698,0.2967157734525174,2.0361710897249083,0.18131247300470477,5
