fold,r,r2,rmse,mae
1.0,0.7134650534407516,0.5082075579274591,2.3051931376045607,1.766322649624961
2.0,0.7116661214280016,0.4967204147063814,2.3422929224313385,1.8845207307180558
3.0,0.7933181256068138,0.6214457692003985,1.8573399640636181,1.4997795491332364
4.0,0.6694267398155653,0.4309917041631025,2.0407766922523303,1.5782836519609686
5.0,0.7924338879725741,0.6151822017418473,1.969013897019247,1.5087637124765603
