Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,DA_SMILES,calc_PCE_percent,SVM,0.5629470591862147,0.058157133861072255,0.30468881208734777,0.07717907376572536,2.5440476684395508,0.20915522464107028,1.9684728633573616,0.17291479864597573,553
