fold,r,r2,rmse,mae
1.0,0.3231911012564318,-4.7279332527375395,7.705114883261072,6.4321575171956775
2.0,0.29349353303626907,-7.49216666905563,8.029322234367951,7.089774383296823
3.0,0.2298081768245207,-3.8374111924152707,7.540971145108283,6.244950292271996
4.0,0.2930793712209466,-6.220338146485416,7.878324178578325,6.814004544266558
5.0,0.19256965396616837,-5.9845332471206625,8.070426012365214,7.002279310687235
