Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,DA_tokenized_BRICS,calc_PCE_percent,Lasso,0.3026190466446164,0.09583087164772187,0.05939828031584515,0.05832536056461928,2.983105744182044,0.2439131720638422,2.420249793873568,0.14044263077127483,558
