Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,DA_BigSMILES,calc_PCE_percent,SVM,0.647588554183531,0.03295970240100854,0.4047039598437566,0.044190686555116945,2.370943814363403,0.17244280867738465,1.8490889136504207,0.07686389145152414,558
