Dataset,num_of_folds,Features,Targets Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,DA_ohe,calc_PCE_percent,0.4781139176851529,0.109481435855617,0.22466351605903373,0.11165243137724919,2.6568820873003527,0.09343051556404759,2.0347354482691236,0.05629264567427266,5
