Dataset,num_of_folds,Features,Targets Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,mordred,calc_PCE_percent,0.7196514149241101,0.06701802552394097,0.49884793472739436,0.08855311012213193,2.1325229489662676,0.23423598802525258,1.6712569690092944,0.1365794188375317,5
