Dataset,num_of_folds,Features,Targets Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,DA_ohe,calc_PCE_percent,0.3620423546543454,0.14099533137448933,-0.7823115598469581,0.7309054384974792,3.9484643827984494,0.6731983578313481,3.004467069670092,0.49750642632075737,5
