Dataset,num_of_folds,Features,Targets Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,"HOMO_D_eV,LUMO_D_eV,HOMO_A_eV,LUMO_A_eV",calc_PCE_percent,0.5480161765218086,0.09103131597668358,0.28182005396909454,0.09792757784077855,2.564467904004594,0.34233435964811004,2.0143277785833495,0.2853243081536853,5
