rmse,r,r2,spearman,mse,mae
2.0354063091141237,0.6997297576831005,0.41737297369193826,0.6034353518704081,4.14287884318158,1.6429427302579913
2.684580709563781,0.620943798555757,0.3610266321762534,0.5857599581321747,7.206973586161975,2.1166040452399804
2.6208788208642395,0.49425405087024077,0.21897277881087052,0.5668704115740822,6.869005793654726,1.8943792149837329
2.6239483974492774,0.5530668311970431,0.28847271238886274,0.5192564625261369,6.885105192476631,1.9916141308028363
2.4193874991689746,0.6115163397610928,0.35550014325111734,0.5805894643450928,5.8534358711351056,1.8549003372978454
