Dataset,num_of_folds,Features,Targets Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,pca_mordred,calc_PCE_percent,0.6145799257589974,0.06448555407948665,0.3491821186449437,0.075175542548934,2.4276202708379895,0.117406262296523,1.8967130905856966,0.07186485943449025,5
