Dataset,num_of_folds,Features,Targets Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,DA_FP_radius_3_nbits_512,calc_PCE_percent,0.6677953669742369,0.09963049048623986,0.41767790411249345,0.16071590297989333,2.280213300009334,0.26782182857402725,1.7999238124283992,0.19102426773367567,5
