Dataset,num_of_folds,Features,Targets Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,DA_tokenized_BRICS,calc_PCE_percent,0.2533890790679515,0.200635809335492,-0.6834470304091929,0.7762491598427625,3.8100261419640673,0.9234899196297731,2.9456461262041977,0.6477087124941291,5
