Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,DA_ohe,calc_PCE_percent,KRR,0.5208132755679509,0.08895315348039134,0.187015439676749,0.17277041716028418,2.7307598667494366,0.25144420453862804,2.1285409368712553,0.20026450434611448,553
