Dataset,num_of_folds,Features,Targets Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,DA_FP_radius_3_nbits_512,calc_PCE_percent,0.6653976952798475,0.11626539476109131,0.409810564835308,0.17972101591440312,2.2854186433875734,0.25958233245254475,1.7566585014731495,0.18852002259915773,5
