Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,"HOMO_D_eV,LUMO_D_eV,HOMO_A_eV,LUMO_A_eV",calc_PCE_percent,SVM,0.5786370824995606,0.08467536751207286,0.3112377267754602,0.1200809141265611,2.5323807851836087,0.16181743156207007,1.9353125864131413,0.07445296767704468,556
