r,r2,spearman,mse,rmse
0.42593397550913287,0.0569201992024545,0.4282635994142451,6.70594596154248,2.589584129072172
0.7502988137778236,0.5577148233237341,0.7661491479721755,4.98852964203052,2.2335016548080997
0.49064034363869247,0.07556689490439894,0.5575049032351359,8.19431671344721,2.8625716957741356
0.5573763130619412,0.25930356363911655,0.54287463065072,7.185782235985395,2.6806309399067594
0.6130762569196584,0.33665731989221237,0.6225066476272793,6.024568970712273,2.454499739399512
