Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,DA_FP_radius_3_nbits_1024,calc_PCE_percent,XGBoost,0.744454338258738,0.06133276487026756,0.544735825212106,0.09056205366015249,2.0948612287753057,0.23994227975924856,1.5907199846234206,0.12597908322031065,530
