Dataset,num_of_folds,Features,Targets Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,"HOMO_D_eV,LUMO_D_eV,HOMO_A_eV,LUMO_A_eV",calc_PCE_percent,0.5375426979300002,0.09013668667795341,0.2550456474360384,0.08528081140146651,2.623215402168413,0.31182738828348544,2.0654984971443744,0.24567194220205088,5
