ground_truth,prediction,upper,lower
2.279024,7.190036443773261,10.071810138760195,4.308262748786325
3.095616,6.211961952242143,9.093735647229078,3.330188257255208
11.378488,5.530703803594779,8.412477498581715,2.6489301086078436
2.2193325,9.823373359070889,12.705147054057825,6.941599664083953
3.408675,7.724993000155133,10.606766695142069,4.843219305168198
12.570903,9.298821332088355,12.180595027075292,6.41704763710142
6.14592,9.877199621296947,12.758973316283882,6.995425926310012
6.193152,10.024450475451088,12.906224170438023,7.142676780464153
1.00616795,11.405406427559482,14.287180122546417,8.523632732572548
1.86264,4.761986152497834,7.64375984748477,1.8802124575108987
0.62424,3.962246303297325,6.84401999828426,1.0804726083103895
4.5814608,7.903436002020527,10.785209697007463,5.0216623070335915
2.89193814,7.046139678376278,9.927913373363214,4.1643659833893425
13.21008,10.124979542906004,13.00675323789294,7.243205847919069
11.04901944,8.153134072061352,11.034907767048288,5.271360377074417
12.0911561,8.263154130373744,11.144927825360678,5.381380435386808
5.1691212,8.562080040091361,11.443853735078296,5.680306345104426
0.035872,3.0650056687082947,5.94677936369523,0.18323197372135924
10.55808,7.270865213882647,10.152638908869584,4.389091518895712
0.05394,5.745143916948716,8.626917611935651,2.8633702219617803
11.084802,8.056317340903407,11.055771019278284,5.05686366252853
13.17812706,8.642828678674903,11.64228235704978,5.643375000300026
9.84932,6.7068447601125705,9.706298438487448,3.707391081737693
10.2120896,5.857487507801263,8.85694118617614,2.8580338294263856
4.936456,10.097228262528274,13.096681940903151,7.097774584153397
4.168258,10.33494163956563,13.334395317940507,7.335487961190752
6.302529,9.416404309598214,12.41585798797309,6.416950631223337
15.707252,11.300926690060006,14.300380368434883,8.301473011685129
12.77272,9.1053253984864,12.104779076861277,6.105871720111523
5.591439,9.295075656829246,12.294529335204123,6.295621978454369
7.990259999999999,11.073249298466248,14.072702976841125,8.07379562009137
3.0796392,6.28583600453104,9.285289682905917,3.2863823261561627
0.013635,5.097085106829853,8.09653878520473,2.0976314284549757
2.46164,6.455801729581321,9.322400363767413,3.5892030953952294
7.1829868,10.411859904152504,13.278458538338596,7.545261269966412
12.28689,9.060801868001436,11.927400502187528,6.194203233815344
3.12122936,7.675406019116196,10.542004653302287,4.808807384930105
1.80576,6.762563757073375,9.629162391259467,3.8959651228872834
13.58278278,10.086094045768428,12.95269267995452,7.219495411582336
3.0821376,6.411539406357375,9.278138040543466,3.5449407721712833
13.4902548,8.841981726178922,11.708580360365014,5.97538309199283
13.4075248,9.08335497394604,11.949953608132132,6.216756339759948
0.0693,4.811000055829353,7.677598690015444,1.9444014216432612
8.60292,5.010112185434784,7.876710819620875,2.143513551248693
2.137785,8.591813506675052,11.458412140861144,5.72521487248896
10.412192,7.544688084877528,10.41128671906362,4.678089450691436
4.3225524,7.812098072611516,10.678696706797608,4.945499438425424
12.85872,9.01408176012778,12.815172959444135,5.212990560811425
2.186319,9.795787569663156,13.596878768979511,5.9946963703468015
11.80863,8.000677745361486,11.80176894467784,4.199586546045131
14.13174855,9.262166889995765,13.06325808931212,5.46107569067941
3.733506,8.98704395232428,12.788135151640635,5.185952753007925
13.3133,8.874062213276442,12.675153412592797,5.072971013960087
7.15176,2.669239346985339,6.470330546301694,-1.1318518523310166
14.431674,10.399973955955389,14.201065155271744,6.598882756639034
11.6705901,8.312758039952017,10.823675266477169,5.801840813426866
5.59,9.48991063392146,12.000827860446611,6.978993407396308
1.03917,4.004443650933803,6.515360877458955,1.493526424408651
10.03632,6.633534017006246,9.144451243531398,4.122616790481095
7.254930186,10.065459547570024,12.576376774095175,7.554542321044872
11.907,8.796831007979305,11.307748234504457,6.285913781454154
14.18616,9.618647862219827,12.129565088744979,7.107730635694676
1.2104,5.097471167435529,7.608388393960681,2.586553940910377
11.5648896,9.008974349627662,11.519891576152814,6.498057123102511
6.1496151,8.676462721571827,11.187379948096979,6.1655454950466755
2.551752,5.571540230387391,8.082457456912543,3.0606230038622386
3.77075952,7.105739189384269,9.616656415909421,4.5948219628591165
8.33181234,11.186362689215722,13.697279915740873,8.67544546269057
5.62535424,8.719014718611952,11.229931945137103,6.2080974920868
6.408696,8.996787459447678,11.50770468597283,6.485870232922526
12.020139,9.177650880851626,11.688568107376778,6.666733654326475
2.30035464,9.198141632209524,11.709058858734675,6.687224405684372
0.151392,3.4361139863121606,5.947031212837313,0.9251967597870085
