fold,r,r2,rmse,mae
0.0,0.37508821406537457,-0.19991004883838537,3.5383251089096195,2.6191479170761474
1.0,0.23421725435553023,-1.1950879765215303,4.064144722210461,2.9805302859816174
2.0,0.3179721622624351,-0.43283394346861503,4.08639494286491,2.9760644780258216
3.0,0.33456054394143137,-0.13420108769182426,3.122483161548045,2.3988774383390274
4.0,0.4537086229425627,-0.5484877656684721,3.7999829924126067,2.6021017980333925
