Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,DA_FP_radius_3_nbits_1024,calc_PCE_percent,XGBoost,0.7416674287667079,0.06250924100058686,0.5388408704244819,0.10567540959343096,2.071670921959538,0.2601670826678915,1.5400617778555918,0.12112245448626685,557
