Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,DA_SELFIES,calc_PCE_percent,BRT,0.6534104190337,0.08601451064840034,0.4157447065339498,0.132231300478971,2.3385916463779344,0.2983159225269803,1.7235689257725475,0.21689143655897844,557
