ground_truth,prediction,upper,lower
0.88,0.9289726776347986,0.8979307529582418,0.8620692470417582
0.7,0.765494043062048,0.7179307529582417,0.6820692470417582
0.71,0.8643281534681784,0.7279307529582417,0.6920692470417582
0.82,0.8470948034618863,0.8379307529582417,0.8020692470417582
0.93,0.8843533725433778,0.9479307529582418,0.9120692470417583
1.02,0.9754198361027144,1.0379307529582418,1.0020692470417583
0.984,0.9178042804166804,1.0019307529582417,0.9660692470417582
1.0,0.9573907672856484,1.0179307529582418,0.9820692470417582
0.9,0.8367851964558393,0.9179307529582418,0.8820692470417583
0.93,0.8906185528571744,0.9479307529582418,0.9120692470417583
0.89,0.8613885245351132,0.9079307529582418,0.8720692470417583
0.87,1.0235238419913424,0.8879307529582418,0.8520692470417582
0.76,0.736498586075036,0.7779307529582418,0.7420692470417583
0.64,0.8593323369476848,0.6579307529582418,0.6220692470417583
1.04,0.9340064999113538,1.0579307529582418,1.0220692470417583
1.01,0.8850821645280282,1.0279307529582418,0.9920692470417583
0.763,0.8150939067210727,0.7809307529582418,0.7450692470417583
0.97,0.9204171570629414,0.9879307529582417,0.9520692470417582
1.04,0.9160188781348256,1.0579307529582418,1.0220692470417583
0.93,0.9018963403405824,0.9479307529582418,0.9120692470417583
0.93,0.8863349468815758,0.9479307529582418,0.9120692470417583
0.87,0.8927053685439099,0.8879307529582418,0.8520692470417582
0.857,0.8321649074149156,0.8749307529582417,0.8390692470417582
0.9,0.8754176709459349,0.9179307529582418,0.8820692470417583
0.85,0.9057578294763526,0.8679307529582417,0.8320692470417582
0.96,0.926174434517034,0.9779307529582417,0.9420692470417582
0.904,0.8802099634556513,0.9219307529582418,0.8860692470417583
0.84,0.866956300041232,0.8579307529582417,0.8220692470417582
0.79,0.8830427772417693,0.8079307529582418,0.7720692470417583
0.85,0.8301349462184875,0.8679307529582417,0.8320692470417582
0.87,0.7997253649421969,0.8879307529582418,0.8520692470417582
0.94,0.9075634520549792,0.9579307529582417,0.9220692470417582
0.96,0.9031697187733352,0.9779307529582417,0.9420692470417582
0.96,0.8514769870138403,0.9779307529582417,0.9420692470417582
0.6,0.7629602742069375,0.6179307529582417,0.5820692470417582
0.831,0.7955771314884837,0.8489307529582417,0.8130692470417582
0.95,0.9744905609595136,0.9679307529582417,0.9320692470417582
0.822,0.9124240347602488,0.8399307529582417,0.8040692470417582
0.9,0.9228086687217344,0.9179307529582418,0.8820692470417583
1.08,1.0353157191379332,1.0979307529582418,1.0620692470417583
0.88,0.8146541557929068,0.8979307529582418,0.8620692470417582
0.93,0.8963817973149604,0.9479307529582418,0.9120692470417583
0.86,0.8906185528571744,0.8779307529582417,0.8420692470417582
0.98,0.8981174377222332,0.9979307529582417,0.9620692470417582
1.02,0.9498587592652316,1.0379307529582418,1.0020692470417583
0.79,0.8557517373760096,0.8079307529582418,0.7720692470417583
0.896,0.8023461575479993,0.9139307529582418,0.8780692470417583
0.97,0.8906496060197358,0.9879307529582417,0.9520692470417582
0.943,0.9097578945089732,0.9609307529582417,0.9250692470417582
1.0,0.9448339479597452,1.0179307529582418,0.9820692470417582
0.97,0.903916844115069,0.9879307529582417,0.9520692470417582
0.864,0.8233908522916673,0.8819307529582417,0.8460692470417582
0.99,0.9030989022550764,1.0079307529582417,0.9720692470417582
0.75,0.7249116184704184,0.7679307529582418,0.7320692470417582
0.91,0.804286578434454,0.9279307529582418,0.8920692470417583
0.6,0.804165653646556,0.6179307529582417,0.5820692470417582
0.8,0.8402276094314789,0.8179307529582418,0.7820692470417583
0.95,0.8878159451542065,0.9679307529582417,0.9320692470417582
0.88,0.8343596648338945,0.8979307529582418,0.8620692470417582
0.84,0.890624071726887,0.8579307529582417,0.8220692470417582
0.77,0.864925211955181,0.7879307529582418,0.7520692470417583
0.91,0.8839350487667479,0.9279307529582418,0.8920692470417583
0.87,0.9080373376279738,0.8879307529582418,0.8520692470417582
0.9,0.8339029013643546,0.9179307529582418,0.8820692470417583
1.03,0.9616925703533152,1.0479307529582418,1.0120692470417583
0.921,0.8273724014909424,0.9389307529582418,0.9030692470417583
0.81,0.8435386252434016,0.8279307529582418,0.7920692470417583
0.87,0.9094643867882604,0.8879307529582418,0.8520692470417582
0.9,0.8367851964558393,0.9179307529582418,0.8820692470417583
0.723,0.7912101831602535,0.7409307529582417,0.7050692470417582
0.98,0.906601860387526,0.9979307529582417,0.9620692470417582
0.956,0.9097938454356148,0.9739307529582417,0.9380692470417582
0.81,0.891918471572636,0.8279307529582418,0.7920692470417583
0.94,0.8974566535529458,0.9579307529582417,0.9220692470417582
0.92,0.8764884090867123,0.9379307529582418,0.9020692470417583
0.74,0.813301750287051,0.7579307529582417,0.7220692470417582
0.793,0.8404393823416916,0.8109307529582418,0.7750692470417583
1.031,0.9697910671322318,1.0489307529582417,1.0130692470417582
0.86,0.8818096251548428,0.8779307529582417,0.8420692470417582
