Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,"DA_FP_radius_3_nbits_512,HOMO_D_eV,LUMO_D_eV,HOMO_A_eV,LUMO_A_eV,D_A_ratio_m_m,solvent,solvent_additive,annealing_temperature,hole_contact_layer,electron_contact_layer",calc_PCE_percent,RF,0.7415350927129989,0.056344892479833895,0.5488195602289224,0.08037394280383078,2.0941268910759367,0.29322017492194646,1.595218818218474,0.16683142005568297,529
