Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,DA_BigSMILES,calc_PCE_percent,KNN,0.5113999580306468,0.06789055127193433,0.2282519034093947,0.10651994203475987,2.6752848887664142,0.19317098356097254,2.060014984266041,0.14583004919670145,553
