ground_truth,prediction,upper,lower
73.08,64.90004156868025,75.17640556687844,70.98359443312155
41.0,52.881290176583065,43.096405566878445,38.903594433121555
65.0,62.29478685324122,67.09640556687845,62.903594433121555
66.3,63.44129025447982,68.39640556687844,64.20359443312155
61.8,58.2055289670522,63.89640556687844,59.70359443312155
60.4,57.82074198810093,62.496405566878444,58.30359443312155
68.33,65.81209511256003,70.42640556687844,66.23359443312155
49.73,64.27278028623884,51.82640556687844,47.63359443312155
51.0,57.13082129041059,53.096405566878445,48.903594433121555
69.3,64.2384184240898,71.39640556687844,67.20359443312155
72.1,65.73368463025722,74.19640556687844,70.00359443312155
30.0,44.51678028716693,32.096405566878445,27.903594433121558
28.0,44.028083382012895,30.096405566878442,25.903594433121558
60.9,63.85605830185125,62.996405566878444,58.80359443312155
59.0,49.15455569057596,61.096405566878445,56.903594433121555
42.4,60.897783719070055,44.496405566878444,40.30359443312155
67.1,64.8524773620568,69.19640556687844,65.00359443312155
51.4,65.43447232722795,53.496405566878444,49.30359443312155
48.0,43.79901287835774,50.096405566878445,45.903594433121555
39.0,51.52446516679549,41.096405566878445,36.903594433121555
61.0,57.41159193723896,63.096405566878445,58.903594433121555
45.0,57.62409858614659,47.096405566878445,42.903594433121555
38.0,56.69324976048884,40.096405566878445,35.903594433121555
53.73,62.711649298091054,55.82640556687844,51.63359443312155
71.0,64.69170516100102,73.09640556687845,68.90359443312155
72.7,67.56328589389679,74.79640556687845,70.60359443312156
43.0,65.14272041039776,45.096405566878445,40.903594433121555
56.0,59.75721944599428,58.096405566878445,53.903594433121555
56.2,59.60223362677478,58.29640556687845,54.10359443312156
43.47,45.91431079720648,45.566405566878444,41.37359443312155
47.0,57.87735186768755,49.096405566878445,44.903594433121555
66.0,60.99854184419053,68.09640556687845,63.903594433121555
67.0,61.67257533071293,69.09640556687845,64.90359443312155
60.0,63.23239269614306,62.096405566878445,57.903594433121555
68.1,63.8546247778285,70.19640556687844,66.00359443312155
49.0,51.85161265014244,51.096405566878445,46.903594433121555
60.0,63.67766523834248,62.096405566878445,57.903594433121555
74.09,61.1754731543219,76.18640556687845,71.99359443312156
70.7,59.7478657051479,72.79640556687845,68.60359443312156
59.6,63.268708802676926,61.69640556687845,57.503594433121556
71.0,63.25177610678166,73.09640556687845,68.90359443312155
50.0,57.41159193723896,52.096405566878445,47.903594433121555
74.8,66.07405307959519,76.89640556687844,72.70359443312155
74.5,69.48944670020904,76.59640556687845,72.40359443312155
69.1,61.971311154168944,71.19640556687844,67.00359443312155
69.4,63.55784086746559,71.49640556687845,67.30359443312156
45.9,63.67145609006334,47.996405566878444,43.80359443312155
25.0,52.620071557562014,27.096405566878442,22.903594433121558
62.0,58.37736840908944,64.09640556687845,59.903594433121555
63.3,58.68407088450893,65.39640556687844,61.20359443312155
63.71,69.28944072303031,65.80640556687844,61.613594433121555
54.62,65.36648645291542,56.71640556687844,52.52359443312155
54.5,64.46398419843428,56.596405566878445,52.403594433121555
49.0,58.020811427940345,51.096405566878445,46.903594433121555
65.5,61.794115669312895,67.59640556687845,63.403594433121555
56.0,60.11633751352694,58.096405566878445,53.903594433121555
56.3,65.98050940014652,58.39640556687844,54.20359443312155
72.0,69.28861883969019,74.09640556687845,69.90359443312155
63.0,59.24916423483767,65.09640556687845,60.903594433121555
55.0,60.60508908766894,57.096405566878445,52.903594433121555
67.0,63.651305115987824,69.09640556687845,64.90359443312155
70.2,61.3098281814632,72.29640556687845,68.10359443312156
52.38,60.94270245083374,54.47640556687845,50.28359443312156
62.0,65.83214910808516,64.09640556687845,59.903594433121555
72.0,66.19750905152571,74.09640556687845,69.90359443312155
69.2,66.4854631652606,71.29640556687845,67.10359443312156
69.4,66.61999263105807,71.49640556687845,67.30359443312156
59.8,56.73071611017268,61.89640556687844,57.70359443312155
65.4,60.74302115111127,67.49640556687845,63.30359443312156
71.43,58.55778024495894,73.52640556687845,69.33359443312156
61.56,57.75537605814878,63.65640556687845,59.46359443312156
58.43,60.858175752866536,60.526405566878445,56.333594433121554
57.09,62.40083200018648,59.18640556687845,54.99359443312156
60.67,68.60591702110109,62.76640556687845,58.573594433121556
61.0,64.25828785949562,63.096405566878445,58.903594433121555
63.0,68.49286211669293,65.09640556687845,60.903594433121555
24.9,42.0553024754907,26.99640556687844,22.803594433121557
41.0,53.93181359680443,43.096405566878445,38.903594433121555
45.0,53.2131174121155,47.096405566878445,42.903594433121555
27.0,50.98955330897945,29.096405566878442,24.903594433121558
61.0,65.25162181050638,62.649427041127026,59.350572958872974
45.96,58.34310735649106,47.60942704112703,44.310572958872974
73.2,66.88119950373772,74.84942704112703,71.55057295887298
64.1,66.44844957448015,65.74942704112702,62.45057295887297
68.6,64.05418678378268,70.24942704112702,66.95057295887297
61.0,69.2465531243825,62.649427041127026,59.350572958872974
53.0,49.544733163622254,54.649427041127026,51.350572958872974
69.8,61.286234325624655,71.44942704112702,68.15057295887297
65.4,62.61140719575789,67.04942704112703,63.75057295887298
70.07,67.32056658318379,71.71942704112702,68.42057295887297
69.82,65.38012090534417,71.46942704112702,68.17057295887297
61.18,64.89457622452383,62.829427041127026,59.53057295887297
66.8,60.71088809657939,68.44942704112702,65.15057295887297
67.0,69.10572112516672,68.64942704112703,65.35057295887297
72.0,69.10572112516672,73.64942704112703,70.35057295887297
71.0,68.19873921952637,72.64942704112703,69.35057295887297
47.0,53.50781847109533,48.649427041127026,45.350572958872974
60.5,58.45941564608447,62.149427041127026,58.850572958872974
84.0,64.19553549383214,85.64942704112703,82.35057295887297
59.0,61.5485116116255,60.649427041127026,57.350572958872974
62.0,57.48418186449176,63.649427041127026,60.350572958872974
47.9,64.62833104961658,49.549427041127025,46.25057295887297
72.76,67.31559504474495,74.40942704112703,71.11057295887298
60.0,63.98345760702389,61.649427041127026,58.350572958872974
62.48,64.67044447377044,64.12942704112702,60.83057295887297
57.9,61.238326071311306,59.549427041127025,56.25057295887297
66.8,64.48261057405084,68.44942704112702,65.15057295887297
71.2,65.33846601177814,72.84942704112703,69.55057295887298
73.0,67.06224700434109,74.64942704112703,71.35057295887297
48.0,52.36474318322748,49.649427041127026,46.350572958872974
56.11,58.25618764440623,57.759427041127026,54.46057295887297
52.0,54.23000893241017,53.649427041127026,50.350572958872974
72.84,61.4186861697569,74.48942704112703,71.19057295887298
56.0,51.4450907203686,57.649427041127026,54.350572958872974
65.0,59.92896106906985,66.64942704112703,63.350572958872974
66.0,62.8363072930311,67.64942704112703,64.35057295887297
70.0,57.165906698684765,71.64942704112703,68.35057295887297
67.8,63.47425720660796,69.44942704112702,66.15057295887297
58.7,63.75772809733609,60.34942704112703,57.050572958872976
70.0,58.46709203138322,71.64942704112703,68.35057295887297
50.0,53.88991663368902,51.649427041127026,48.350572958872974
73.5,70.05196624034963,75.14942704112703,71.85057295887297
68.0,61.32682287313122,69.64942704112703,66.35057295887297
50.48,57.23108914547382,52.12942704112702,48.83057295887297
73.2,70.05196624034963,74.84942704112703,71.55057295887298
40.04,54.506374560594494,41.689427041127026,38.39057295887297
56.4,61.77009045307626,58.049427041127025,54.75057295887297
67.9,60.4102367066059,69.54942704112703,66.25057295887298
63.6,65.6561031265217,65.24942704112702,61.950572958872975
74.0,69.9495491924892,75.64942704112703,72.35057295887297
76.0,57.39354138072424,77.64942704112703,74.35057295887297
74.3,68.58639488882795,75.94942704112702,72.65057295887297
67.96,72.10802153517562,69.60942704112702,66.31057295887297
73.1,64.1071464782628,74.74942704112702,71.45057295887297
69.0,55.25021197979531,70.64942704112703,67.35057295887297
54.0,50.323419469003184,55.649427041127026,52.350572958872974
58.0,67.02863030269367,59.649427041127026,56.350572958872974
60.0,63.62241940058368,61.649427041127026,58.350572958872974
74.2,69.57886324017426,75.84942704112703,72.55057295887298
70.16,66.25878276281826,71.80942704112702,68.51057295887297
69.37,61.40314671798975,71.01942704112703,67.72057295887298
67.0,57.1988759536542,68.64942704112703,65.35057295887297
43.0,51.85642777447349,44.649427041127026,41.350572958872974
52.0,60.17977893766936,53.649427041127026,50.350572958872974
76.0,69.12281513904739,77.64942704112703,74.35057295887297
70.4,64.24720018973159,72.04942704112703,68.75057295887298
66.2,59.88929075556316,67.84942704112703,64.55057295887298
54.15,58.69110042640511,55.799427041127025,52.50057295887297
68.69,60.6328269128535,70.33942704112702,67.04057295887297
42.6,59.57387304254264,44.24942704112703,40.950572958872975
60.1,61.8817173842026,61.74942704112703,58.450572958872975
54.5,62.21255809367619,56.149427041127026,52.850572958872974
52.1,61.08988310931899,53.74942704112703,50.450572958872975
70.0,64.66490359306532,71.64942704112703,68.35057295887297
43.2,61.04039829443726,44.84942704112703,41.550572958872976
65.5,68.31310469333314,67.14942704112703,63.850572958872974
72.7,68.45840638657438,74.34942704112703,71.05057295887298
75.1,62.66559670708768,76.74942704112702,73.45057295887297
49.8,60.25314749664666,51.449427041127024,48.15057295887297
40.95,59.23503767852029,42.59942704112703,39.300572958872976
61.0,56.9151023360799,62.649427041127026,59.350572958872974
49.0,58.79089030877384,50.649427041127026,47.350572958872974
54.3,64.83378450894813,55.949427041127024,52.65057295887297
53.6,62.71545983303735,55.24942704112703,51.950572958872975
59.0,61.04039829443726,60.649427041127026,57.350572958872974
56.0,62.76558749335504,57.649427041127026,54.350572958872974
51.0,48.6441600595238,52.649427041127026,49.350572958872974
70.0,58.46709203138322,71.64942704112703,68.35057295887297
57.58,59.879438848073264,59.229427041127025,55.93057295887297
57.3,58.97713412411959,58.949427041127024,55.65057295887297
66.0,60.96542784679593,67.64942704112703,64.35057295887297
72.48,67.75705093254876,74.12942704112703,70.83057295887298
61.34,54.88493103448183,63.03236167702218,59.647638322977826
67.1,61.33409863562924,68.79236167702217,65.40763832297782
65.7,61.58086462726154,67.39236167702218,64.00763832297783
61.48,65.34755891662532,63.172361677022174,59.78763832297782
66.3,64.28868715052292,67.99236167702217,64.60763832297782
74.7,68.33277566295799,76.39236167702218,73.00763832297783
73.73,67.20418702993626,75.42236167702218,72.03763832297783
58.67,69.64433888951913,60.36236167702218,56.977638322977825
57.64,59.33869317374428,59.33236167702218,55.947638322977824
61.2,66.0544378311256,62.89236167702218,59.507638322977826
74.2,67.93912897319157,75.89236167702218,72.50763832297783
56.0,32.97080477580111,57.69236167702218,54.30763832297782
60.7,54.17257183609128,62.39236167702218,59.007638322977826
58.0,55.782154957286295,59.69236167702218,56.30763832297782
61.3,57.66978820622227,62.992361677022174,59.60763832297782
63.0,53.00528263503588,64.69236167702218,61.30763832297782
47.0,40.03785954227399,48.69236167702218,45.30763832297782
69.0,52.389956289437066,70.69236167702218,67.30763832297782
72.0,69.99037428581606,73.69236167702218,70.30763832297782
71.32,67.42392419505921,73.01236167702217,69.62763832297782
74.3,69.57468711512053,75.99236167702217,72.60763832297782
40.0,55.06600183872551,41.69236167702218,38.30763832297782
47.5,58.82997769068351,49.19236167702218,45.80763832297782
74.0,68.12777109861324,75.69236167702218,72.30763832297782
55.0,51.713419933634725,56.69236167702218,53.30763832297782
63.0,59.25789301865798,64.69236167702218,61.30763832297782
49.16,45.46509409579736,50.852361677022174,47.46763832297782
63.0,60.93024928467101,64.69236167702218,61.30763832297782
65.0,70.09123038920612,66.69236167702218,63.30763832297782
67.3,63.55881190160747,68.99236167702217,65.60763832297782
59.0,55.93564108082085,60.69236167702218,57.30763832297782
44.0,53.52107229074116,45.69236167702218,42.30763832297782
54.790000000000006,57.043384068566745,56.48236167702218,53.09763832297783
68.1,63.14936879312715,69.79236167702217,66.40763832297782
73.0,71.19784568486105,74.69236167702218,71.30763832297782
78.0,71.57623593936981,79.69236167702218,76.30763832297782
61.0,63.5858691115548,62.69236167702218,59.30763832297782
50.9,62.952763804133,52.592361677022176,49.20763832297782
65.0,52.60464460191522,66.69236167702218,63.30763832297782
69.0,63.39667156816938,70.69236167702218,67.30763832297782
71.5,68.14068058945216,73.19236167702218,69.80763832297782
57.45,66.52053572339128,59.14236167702218,55.757638322977826
72.77,65.3987667576784,74.46236167702217,71.07763832297782
69.4,62.42235145062273,71.09236167702218,67.70763832297783
79.0,66.69026208082273,80.69236167702218,77.30763832297782
61.0,63.73010128334864,62.69236167702218,59.30763832297782
36.0,45.44161545309392,37.69236167702218,34.30763832297782
72.62,63.58861964889749,74.31236167702218,70.92763832297783
72.0,62.9475132186668,73.69236167702218,70.30763832297782
59.0,62.38885271258878,60.69236167702218,57.30763832297782
59.0,62.44487022820673,60.69236167702218,57.30763832297782
73.6,66.81938724021762,75.29236167702217,71.90763832297782
68.6,62.8055263558175,70.29236167702217,66.90763832297782
57.0,65.81409318860622,58.69236167702218,55.30763832297782
61.91,63.91635863058429,63.602361677022174,60.21763832297782
65.56,63.28697646864859,67.25236167702218,63.867638322977825
54.67,58.08030095765339,56.36236167702218,52.977638322977825
64.0,60.13743539158664,65.69236167702218,62.30763832297782
65.0,71.1644550034666,66.69236167702218,63.30763832297782
77.0,72.99005847361687,78.69236167702218,75.30763832297782
72.0,63.58861964889749,73.69236167702218,70.30763832297782
45.17,60.36640863670952,46.86236167702218,43.477638322977825
56.2,60.28689149185012,57.89236167702218,54.507638322977826
73.0,67.8506898049109,74.69236167702218,71.30763832297782
69.9,62.63512114094623,71.59236167702218,68.20763832297783
73.4,65.65298849383908,75.09236167702218,71.70763832297783
53.7,64.80762908750289,55.39236167702218,52.007638322977826
59.7,69.01397073018435,61.39236167702218,58.007638322977826
62.3,67.78290224510654,63.992361677022174,60.60763832297782
69.8,66.45435124137606,71.49236167702217,68.10763832297782
43.3,51.62346551026016,44.992361677022174,41.60763832297782
71.4,67.39305744675572,73.09236167702218,69.70763832297783
57.45,59.74233437708691,59.14236167702218,55.757638322977826
54.0,61.71392222730654,55.69236167702218,52.30763832297782
40.8,58.79893913064386,42.492361677022174,39.10763832297782
57.0,62.38885271258878,58.69236167702218,55.30763832297782
50.0,48.29037935521738,51.69236167702218,48.30763832297782
42.0,43.69276754367429,43.69236167702218,40.30763832297782
67.0,61.49094010902508,68.69236167702218,65.30763832297782
66.0,60.05279589360551,67.69236167702218,64.30763832297782
62.9,60.40720216732779,64.59236167702217,61.20763832297782
61.2,58.20284518285674,62.89236167702218,59.507638322977826
73.65,63.69244164353089,75.34236167702218,71.95763832297783
