fold,r,r2,rmse,mae
1.0,0.5389625115657073,0.28083073007703874,2.8822564843170007,2.2597516880584823
2.0,0.5674744885282201,0.2631253633934375,2.3134960099529613,1.8422672334727601
3.0,0.5832041009493335,0.32573943920471526,2.6546621100472705,2.0025273661252863
4.0,0.5705981576946287,0.24862876280467328,2.5461122341529716,2.02473859828588
5.0,0.6542432240467799,0.3987014782860424,2.3558507824618777,1.845007602103817
