Dataset,num_of_folds,Features,Targets Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,DA_SMILES,calc_PCE_percent,0.5498884146834839,0.09682343125719448,0.2731847110199917,0.0962071939469958,2.588185405303263,0.29975682965167166,1.9922221592325482,0.22859533460288484,5
