Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,DA_SELFIES,calc_PCE_percent,Lasso,0.49521963064492097,0.0741393596914375,0.21985702121895906,0.050370403599890284,2.7190721394889996,0.24666866764710124,2.1682710992575087,0.17287035927526345,558
