Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,DA_tokenized_BRICS,calc_PCE_percent,MLR,0.23891382910992162,0.09803409828256963,-0.033644331963506004,0.12740530801638453,3.1181589038667235,0.2403687277697085,2.4558480634090216,0.15833120216071628,558
