Dataset,num_of_folds,Features,Targets Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,DA_gnn,calc_PCE_percent,0.5674179598111456,0.08180158479014207,0.2915073607555635,0.09568814424080732,2.5359059281939813,0.21379438420097943,1.980380284424974,0.13949684396377382,5
