Dataset,num_of_folds,Features,Targets Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,DA_tokenized_BRICS,calc_PCE_percent,0.5566264911776422,0.09275366467458027,0.2638597346334213,0.10535407579286929,2.585825962336576,0.24771187191432537,1.9573014212403348,0.13235968701543072,5
