Dataset,num_of_folds,Features,Targets Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,mordred,calc_PCE_percent,0.7061530924548477,0.07257127441945092,0.47972136588646874,0.09289032857064394,2.1679518270585576,0.18790330927234897,1.6988935929012006,0.09595470767421718,5
