Dataset,num_of_folds,Features,Targets Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,mordred,calc_PCE_percent,0.6358106704372204,0.08622084809596685,0.3429828759144242,0.15369709015839528,2.430173007727384,0.17088081755785564,1.8389703457499327,0.17379498460072587,5
