Dataset,num_of_folds,Features,Targets Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,DA_SELFIES,calc_PCE_percent,0.5649951690881213,0.10169137774767742,0.29503927706366107,0.10094916891772866,2.542580846765871,0.2380806248340531,1.9630317439955314,0.20948589974601822,5
