rmse,r,r2,spearman,mse
2.6398674518427927,0.4772055237600017,0.019940049606694377,0.4512937367758453,6.96890016329896
2.8625957008517755,0.5747644374699572,0.27347619277210533,0.6086597190095181,8.194454146535069
2.501669838258286,0.5874957811473337,0.29397068400542226,0.5553461658332346,6.2583519796512395
2.6667247725832945,0.5719522882608854,0.2669685719294619,0.5607234292144125,7.111421012709423
2.2401317788452766,0.6905153026523958,0.44746588328239023,0.6561520979526123,5.018190386592503
