Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,DA_SMILES,calc_PCE_percent,XGBoost,0.5495410857342213,0.05861542666981279,0.2703952207078329,0.08498838389831388,2.607293704242015,0.24230714421894878,1.9474118991315037,0.16953345831415528,553
