Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,DA_FP_radius_3_nbits_1024,calc_PCE_percent,XGBoost,0.7089688507998069,0.07327728617003877,0.49147935396016446,0.09593590545634448,2.2181705427630076,0.28105975541813966,1.6659300716704972,0.1702784562015091,529
