Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,DA_SMILES,calc_PCE_percent,KNN,0.5246211676336862,0.0670814621245491,0.24408667917129617,0.10142991046815583,2.648978907016479,0.2026915679594313,2.0652977799621817,0.14525180944115243,553
