Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,DA_SELFIES,calc_PCE_percent,SVM,0.560702300101773,0.04799413693782303,0.3006411117553073,0.05910221348141436,2.5550353116777966,0.2121214413568817,1.9950657510067746,0.19028474338016738,553
