Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,DA_FP_radius_3_nbits_1024,calc_PCE_percent,RF,0.7295221418458989,0.03953073663189509,0.5280822457736677,0.06152543079623154,2.0954106978189984,0.19854652740191858,1.57051771495321,0.13288492623529888,553
