Dataset,num_of_folds,Features,Targets Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,DA_SELFIES,calc_PCE_percent,0.5684341539931296,0.101752010324879,0.3046052912211142,0.10143031617169446,2.52332494261652,0.2104134239610144,1.9428147075668307,0.16811665481568044,5
