Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,DA_FP_radius_3_nbits_1024,"calc_PCE_percent,FF_percent,Jsc_mA_cm_pow_neg2,Voc_V",XGBoost,0.7217874076102669,0.032646188405326584,0.4975813569015525,0.06135927793266092,2.158903564489473,0.14167997088695253,1.6298412660143071,0.08537972423866785,553
