Dataset,num_of_folds,Features,Targets Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,mordred,calc_PCE_percent,0.6998808268671542,0.07805720088932305,0.48157812876983686,0.09950796425040084,2.1770802830131135,0.23911227228493384,1.6691919317959658,0.14796608273927694,5
