Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,DA_SMILES,calc_PCE_percent,Lasso,0.3814893424000784,0.0243532007657899,0.0748654480605139,0.013353227083529215,2.944891395943915,0.24984357382879177,2.368162967450867,0.21770402419985632,553
