Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,DA_FP_radius_3_nbits_1024,calc_PCE_percent,MLR,0.01016496948064679,0.11419220763665693,-4.195436927577025e+25,1.6866524877208876e+25,19644624528013.773,5231780433243.706,7238371321958.229,1448205264439.687,553
