Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,DA_mordred,calc_PCE_percent,SVM,0.24757767971324332,0.05225586221719727,0.03363815509230872,0.03930133925949941,3.115002204414781,0.18694349323080398,2.4614049282395527,0.18439878756599815,397
